"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	118	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	130	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	81	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	104	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	88	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	88	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	64	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	86	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	53	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	68	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	150	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	294	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	112	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	241	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	118	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	162	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	96	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	130	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	72	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	105	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	61	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	75	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	42	Unreliable
	"Centre County, PA"	"42027"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	56	Unreliable
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	1238	Unreliable
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1697	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	1318	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	1632	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	1243	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1520	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1175	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1254	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	954	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1070	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	792	Unreliable
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	896	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	509	Suppressed
	"Chester County, PA"	"42029"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	673	Suppressed
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	14	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	14	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	12	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	10	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	9	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	11	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	13	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	10	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	12	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	10	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	9	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	8	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	3	Unreliable
	"Clarion County, PA"	"42031"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	Suppressed	Suppressed
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	21	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	306	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	23	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	316	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	39	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	283	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	28	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	259	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	18	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	137	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	14	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	81	Suppressed
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	11	Unreliable
	"Clearfield County, PA"	"42033"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	41	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	19	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	43	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	27	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	29	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	18	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	16	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	16	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	20	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	6	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	15	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	8	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	13	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	8	Unreliable
	"Clinton County, PA"	"42035"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	7	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	65	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	98	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	63	Suppressed
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	83	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	64	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	77	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	50	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	68	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	26	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	47	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	33	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	27	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	21	Unreliable
	"Columbia County, PA"	"42037"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	34	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	50	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	32	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	59	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	21	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	47	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	19	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	34	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	23	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	25	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	36	Suppressed
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	13	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	29	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	16	Unreliable
	"Crawford County, PA"	"42039"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	25	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	472	Suppressed
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	605	Suppressed
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	465	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	583	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	397	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	489	Suppressed
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	303	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	394	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	232	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	256	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	221	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	195	Suppressed
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	180	Unreliable
	"Cumberland County, PA"	"42041"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	144	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	1058	Unreliable
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1090	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	1124	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	1041	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	961	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	845	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	791	Unreliable
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	749	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	693	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	581	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	573	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	484	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	427	Suppressed
	"Dauphin County, PA"	"42043"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	312	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	902	Unreliable
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1042	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	914	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	1045	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	868	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	883	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	684	Unreliable
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	758	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	608	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	487	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	467	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	449	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	356	Suppressed
	"Delaware County, PA"	"42045"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	307	Suppressed
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	4	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	13	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	6	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	8	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	3	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	9	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	9	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	7	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	Suppressed	Suppressed
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	3	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	12	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	9	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	10	Unreliable
	"Elk County, PA"	"42047"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	4	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	369	Suppressed
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	494	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	400	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	431	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	429	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	323	Suppressed
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	267	Suppressed
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	274	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	233	Suppressed
